away_hitters,away_AB,away_R,away_H,away_RBI,away_HR,away_BB,away_K,away_AVG,away_OBP,away_SLG,home_hitters,home_AB,home_R,home_H,home_RBI,home_HR,home_BB,home_K,home_AVG,home_OBP,home_SLG
Y. DiazDH,4,0,1,0,0,0,2,.167,.188,.200,M. Semien2B,4,1,1,1,0,0,1,.133,.188,.133
B. Lowe2B,4,0,2,0,0,0,1,.321,.367,.536,C. SeagerSS,3,0,1,0,0,1,1,.200,.304,.200
J. Caminero3B,3,0,0,0,0,1,0,.280,.333,.320,W. LangfordLF,2,0,0,1,0,0,0,.250,.313,.464
J. Aranda1B,4,0,0,0,0,0,2,.313,.400,.563,J. PedersonDH,3,0,0,0,0,1,0,.136,.269,.182
C. MorelLF,3,1,1,0,0,1,1,.308,.438,.308,A. GarcíaRF,3,0,0,0,0,0,1,.200,.286,.560
K. MisnerRF,4,1,1,0,0,0,1,.333,.316,.611,J. Burger1B,3,0,0,0,0,0,0,.111,.172,.259
D. JansenC,4,0,0,0,0,0,1,.000,.158,.000,J. Smith3B,3,2,2,1,1,0,0,.250,.294,.500
T. WallsSS,3,0,0,0,0,0,2,.118,.286,.118,K. HigashiokaC,3,1,1,1,0,0,1,.250,.357,.417
J. DeLucaCF,3,0,1,0,0,0,1,.421,.476,.526,L. TaverasCF,3,1,1,1,0,0,0,.182,.217,.182
team,32,2,6,0,0,2,11,,,,team,27,5,6,5,1,2,4,,,
T. FriedlCF,5,1,1,0,0,0,1,.207,.258,.207,B. Turang2B,4,1,1,2,1,0,0,.313,.324,.500
S. SteerDH,3,1,0,0,0,1,1,.048,.091,.048,J. ChourioLF,4,0,1,0,0,0,0,.278,.278,.472
E. De La CruzSS,4,0,0,0,0,0,1,.250,.273,.500,C. YelichDH,4,0,0,0,0,0,2,.083,.267,.208
C. Encarnacion-Strand1B,3,0,0,1,0,0,0,.167,.222,.333,W. ContrerasC,3,0,0,0,0,1,0,.074,.242,.074
J. Candelario3B,3,0,1,1,0,1,0,.214,.290,.250,S. FrelickRF,3,1,1,0,0,1,0,.321,.424,.321
B. DunnRF,1,0,0,0,0,0,0,.100,.182,.100,R. Hoskins1B,1,0,0,0,0,2,1,.158,.360,.158
aJ. FraleyPH-RF,2,0,0,0,0,0,0,.100,.100,.100,O. Dunn3B,3,0,0,0,0,0,1,.000,.000,.000
G. LuxLF,4,0,1,0,0,0,2,.208,.296,.250,G. MitchellCF,3,1,2,1,0,0,1,.278,.381,.333
S. Espinal2B,3,0,2,0,0,1,0,.250,.333,.250,J. OrtizSS,3,0,0,0,0,0,0,.167,.194,.200
A. WynnsC,3,0,0,0,0,0,2,.286,.286,.714,team,28,3,5,3,1,4,5,,,
bM. McLainPH,1,0,0,0,0,0,0,.214,.290,.571,,,,,,,,,,,
team,32,2,5,2,0,3,7,,,,,,,,,,,,,,
S. KwanLF,4,2,1,0,0,1,0,.333,.400,.481,T. WardLF,5,0,0,0,0,0,2,.214,.258,.250
J. Ramirez3B,4,3,3,4,3,1,1,.381,.440,1.048,M. TroutRF,4,2,1,1,1,1,1,.160,.258,.440
C. Santana1B,5,0,1,0,0,0,2,.250,.290,.321,J. SolerDH,5,0,1,0,0,0,4,.200,.276,.240
K. ManzardoDH,3,1,1,1,0,1,2,.261,.345,.652,Y. Moncada3B,3,1,1,0,0,1,1,.200,.385,.300
L. ThomasCF,5,0,1,0,0,0,4,.154,.185,.192,Tim AndersonSS,1,0,0,0,0,0,0,.083,.083,.083
J. NoelRF,2,0,0,0,0,0,1,.091,.154,.091,L. O'HoppeC,4,1,2,1,1,1,2,.250,.286,.700
aN. JonesPH-RF,2,0,0,0,0,0,0,.176,.263,.294,N. Schanuel1B,4,1,1,1,0,1,0,.286,.333,.393
B. NaylorC,3,1,0,0,0,1,1,.100,.182,.100,L. Rengifo2B,2,0,1,0,0,0,0,.200,.259,.280
G. Arias2B,2,1,1,0,0,2,0,.333,.400,.524,K. Paris2B,2,1,2,0,0,0,0,.545,.643,1.000
B. RocchioSS,4,0,2,3,0,0,0,.250,.318,.300,J. AdellCF,5,0,2,3,0,0,2,.294,.333,.353
team,34,8,10,8,3,6,11,,,,K. NewmanSS-3B,4,0,1,0,0,0,2,.077,.077,.077
,,,,,,,,,,,aT. d'ArnaudPH,1,0,0,0,0,0,0,.111,.200,.111
,,,,,,,,,,,team,40,6,12,6,2,4,14,,,
M. Vargas3B,3,0,0,0,0,1,1,.172,.273,.241,J. MalloyDH,2,2,1,1,0,2,1,.231,.450,.385
L. Robert Jr.CF,3,1,0,0,0,1,1,.143,.219,.179,K. CarpenterRF,5,1,1,2,1,0,1,.250,.241,.607
A. BenintendiLF,4,0,1,0,0,0,1,.310,.355,.517,R. GreeneLF,4,1,2,1,0,0,1,.361,.361,.722
A. Vaughn1B,3,0,1,1,0,1,0,.154,.185,.346,S. Torkelson1B,4,1,2,1,1,0,1,.345,.472,.655
N. MatonDH,4,0,1,0,0,0,2,.167,.318,.500,C. Keith2B,2,1,0,0,0,2,0,.174,.441,.261
L. Sosa2B,4,0,0,0,0,0,0,.200,.200,.360,A. Ibanez3B,3,1,1,1,0,0,0,.083,.214,.083
B. BaldwinRF,4,0,1,0,0,0,2,.318,.304,.500,J. RogersC,4,0,2,0,0,0,0,.222,.263,.333
K. LeeC,4,1,3,0,0,0,0,.385,.429,.538,T. SweeneySS,4,0,1,1,0,0,1,.276,.323,.483
J. AmayaSS,3,0,1,0,0,0,0,.111,.111,.111,R. KreidlerCF,4,0,0,0,0,0,3,.158,.200,.158
team,32,2,8,1,0,3,7,,,,team,32,7,10,7,2,4,8,,,
J. AltuveLF,5,1,3,1,1,0,0,.364,.400,.545,M. WallnerRF,4,1,1,1,0,0,0,.160,.300,.360
I. Paredes3B,4,0,1,0,0,0,1,.148,.324,.185,C. CorreaSS,4,0,1,0,0,0,1,.103,.133,.138
Y. AlvarezDH,5,0,1,0,0,0,2,.138,.235,.172,B. BuxtonCF,3,1,0,0,0,0,2,.214,.267,.357
C. Walker1B,4,0,0,0,0,0,2,.161,.188,.258,T. LarnachLF,3,1,1,0,0,1,1,.250,.333,.250
Y. DiazC,3,0,0,0,0,1,2,.095,.174,.095,H. BaderLF,0,0,0,0,0,0,0,.211,.211,.737
J. PenaSS,4,0,2,0,0,0,0,.185,.267,.407,T. France1B,4,0,1,0,0,0,0,.200,.250,.233
B. Rodgers2B,3,0,1,0,0,1,2,.316,.409,.421,W. Castro2B,3,0,0,0,0,1,2,.231,.333,.462
C. SmithRF,4,0,0,0,0,0,3,.111,.238,.111,E. JulienDH,2,1,0,0,0,1,1,.143,.200,.143
J. MeyersCF,4,0,1,0,0,0,1,.214,.214,.286,aM. GasperPH-DH,1,0,0,0,0,0,1,.143,.333,.143
team,36,1,9,1,1,2,13,,,,J. Miranda3B,4,1,1,3,1,0,2,.174,.174,.304
,,,,,,,,,,,C. VazquezC,2,1,1,0,0,1,0,.083,.154,.167
,,,,,,,,,,,team,30,6,6,4,1,4,10,,,
F. Tatis Jr.RF,4,0,1,1,0,0,1,.412,.462,.529,I. HappLF,4,0,1,0,0,1,2,.217,.327,.326
J. HeywardRF,0,0,0,0,0,0,0,.143,.188,.214,K. TuckerRF,4,0,1,1,0,1,0,.302,.444,.698
L. Arraez1B,3,0,2,0,0,0,0,.176,.216,.294,S. SuzukiDH,3,0,0,0,0,2,2,.239,.333,.543
M. Machado3B,4,0,1,0,0,0,1,.333,.371,.424,M. Busch1B,5,1,1,0,0,0,1,.242,.342,.364
J. Iglesias3B,0,0,0,0,0,0,0,.286,.375,.286,D. SwansonSS,4,2,2,1,1,1,1,.233,.313,.512
X. BogaertsSS,3,0,1,0,0,1,1,.214,.371,.286,N. Hoerner2B,5,1,2,1,0,0,0,.313,.389,.313
J. MerrillCF,4,0,0,0,0,0,0,.375,.400,.625,P. Crow-ArmstrongCF,4,1,1,0,0,1,1,.186,.271,.256
Y. GurrielDH,2,0,0,0,0,0,1,.077,.143,.077,M. Shaw3B,4,1,1,0,0,1,0,.195,.313,.293
aG. SheetsPH-DH,2,0,0,0,0,0,1,.381,.409,.619,C. KellyC,3,1,2,4,1,1,1,.467,.591,1.067
J. Cronenworth2B,4,0,0,0,0,0,1,.222,.364,.407,team,36,7,11,7,2,8,8,,,
B. LockridgeLF,4,1,1,0,0,0,1,.300,.417,.500,,,,,,,,,,,
E. DiazC,3,0,2,0,0,0,0,.294,.333,.294,,,,,,,,,,,
team,33,1,8,1,0,1,7,,,,,,,,,,,,,,
G. PerdomoSS,3,0,0,0,0,1,0,.344,.361,.500,C. AbramsSS,4,0,0,0,0,0,2,.273,.294,.606
C. CarrollRF,3,0,0,0,0,1,0,.235,.366,.559,A. Rosario2B,4,1,2,0,0,0,1,.417,.417,.750
L. Gurriel Jr.LF,4,0,0,0,0,0,1,.200,.222,.429,N. Lowe1B,4,0,0,0,0,0,3,.290,.333,.645
R. GrichukDH,2,0,1,1,0,1,0,.313,.389,.563,J. BellDH,2,2,1,0,0,1,1,.143,.250,.321
aP. SmithPH-DH,1,0,0,0,0,0,0,.294,.429,.471,J. WoodLF,3,1,1,2,0,0,1,.233,.281,.400
J. Naylor1B,4,0,0,0,0,0,0,.273,.368,.364,A. CallRF,2,0,2,2,0,1,0,.500,.600,.625
E. Suarez3B,2,0,0,0,0,2,1,.200,.351,.733,D. CrewsCF,3,0,0,0,0,0,2,.040,.077,.040
G. HampsonPR,0,1,0,0,0,0,0,.167,.444,.167,P. DeJong3B,3,0,0,0,0,0,3,.190,.261,.286
G. MorenoC,4,1,1,0,0,0,0,.292,.370,.292,R. AdamsC,3,0,0,0,0,0,3,.000,.000,.000
A. ThomasCF,4,0,2,1,0,0,0,.412,.421,.529,team,28,4,6,4,0,2,16,,,
T. Tawa2B,3,1,1,1,0,1,0,.333,.500,.333,,,,,,,,,,,
team,30,3,5,3,0,6,2,,,,,,,,,,,,,,
S. OhtaniDH,3,0,0,0,0,1,1,.297,.422,.568,K. SchwarberDH,3,1,1,0,0,0,1,.290,.389,.710
M. BettsSS,4,0,2,0,0,0,0,.296,.367,.630,T. TurnerSS,4,0,1,0,0,0,1,.300,.391,.350
T. HernándezRF,4,0,0,0,0,0,0,.211,.268,.421,B. Harper1B,3,0,1,0,0,1,1,.250,.314,.375
M. ConfortoLF,4,1,1,1,1,0,0,.308,.419,.692,A. Bohm3B,4,0,0,1,0,0,0,.200,.222,.229
T. Edman2B,4,0,0,0,0,0,0,.256,.268,.641,M. KeplerLF,4,0,0,0,0,0,1,.200,.333,.400
M. Muncy3B,4,1,3,0,0,0,0,.200,.273,.300,N. CastellanosRF,3,0,0,0,0,0,1,.259,.355,.407
A. PagesCF,3,0,0,0,0,1,1,.100,.270,.133,J.T. RealmutoC,2,0,0,0,0,1,0,.240,.296,.360
E. Hernández1B,4,1,1,2,1,0,1,.115,.111,.462,B. Stott2B,3,0,1,0,0,0,1,.292,.370,.500
A. BarnesC,3,0,0,0,0,0,0,.000,.000,.000,B. MarshCF,2,0,0,0,0,0,1,.200,.333,.350
team,33,3,7,3,2,2,3,,,,aE. SosaPH-CF,1,0,0,0,0,0,1,.563,.588,.813
,,,,,,,,,,,team,29,1,4,1,0,2,8,,,
P. Goldschmidt1B,4,1,3,1,0,1,0,.345,.424,.517,A. Frazier2B,2,0,0,0,0,1,0,.227,.308,.227
B. RiceDH,5,1,1,0,0,0,1,.320,.433,.640,bJ. TrioloPH-2B,1,0,0,0,0,0,1,.059,.111,.059
A. JudgeRF,4,2,1,0,0,0,0,.364,.447,1.000,B. ReynoldsDH,3,1,0,0,0,1,1,.179,.238,.282
J. Chisholm Jr.2B,4,1,1,0,0,0,2,.242,.324,.636,O. CruzCF,3,1,1,0,0,1,1,.241,.395,.483
A. VolpeSS,5,0,2,3,0,0,2,.303,.361,.758,K. Hayes3B,3,1,2,1,0,1,0,.258,.303,.452
A. WellsC,3,0,1,2,0,1,0,.208,.333,.500,J. SuwinskiLF,1,1,0,0,0,1,1,.150,.261,.200
J. DominguezLF,5,1,1,0,0,0,1,.276,.364,.483,aT. PhamPH-LF,2,0,0,0,0,0,0,.077,.200,.115
O. Peraza3B,4,2,2,0,0,0,1,.500,.500,1.167,A. CanarioRF,4,0,0,0,0,0,2,.000,.000,.000
T. GrishamCF,4,2,2,4,2,0,0,.471,.571,1.059,E. Valdez1B,3,0,1,2,0,0,1,.111,.200,.222
team,38,10,14,10,2,2,7,,,,cJ. BartPH,1,0,0,0,0,0,1,.250,.357,.250
,,,,,,,,,,,E. RodriguezC,3,0,0,1,0,0,1,.130,.259,.217
,,,,,,,,,,,I. Kiner-FalefaSS,3,0,0,0,0,0,1,.321,.424,.321
,,,,,,,,,,,team,29,4,4,4,0,5,10,,,
G. HendersonDH,5,0,0,0,0,0,4,.111,.111,.111,J. India3B,2,0,0,0,0,2,0,.267,.389,.333
J. Westburg2B,5,1,1,0,0,0,0,.303,.361,.576,B. Witt Jr.SS,4,1,1,1,1,0,0,.242,.324,.394
C. MullinsCF,3,2,1,0,0,2,1,.313,.436,.656,C. Biggio2B,0,0,0,0,0,0,0,.286,.333,.286
R. Mountcastle1B,5,2,2,0,0,0,1,.267,.290,.333,V. Pasquantino1B,4,0,1,0,0,0,1,.222,.300,.444
T. O'NeillRF,3,1,2,2,0,1,0,.379,.424,.655,S. PerezC,4,0,0,0,0,0,2,.212,.235,.333
aR. LaureanoPH-RF,0,0,0,0,0,1,0,.167,.286,.167,F. FerminC,0,0,0,0,0,0,0,.000,.000,.000
H. KjerstadLF,5,1,1,1,0,0,0,.294,.316,.353,M. MasseyDH,3,0,0,0,0,0,0,.241,.281,.310
R. Urias3B,4,1,1,1,0,0,0,.400,.464,.440,H. RenfroeRF,4,0,1,0,0,0,0,.136,.240,.182
G. SanchezC,3,0,1,2,0,1,1,.100,.167,.100,M. MelendezLF,3,0,1,0,0,1,1,.105,.261,.105
J. HollidaySS,4,0,3,2,0,0,0,.333,.355,.533,M. Garcia2B-SS,4,0,0,0,0,0,1,.320,.370,.680
team,37,8,12,8,0,5,7,,,,K. IsbelCF,2,0,1,0,0,0,0,.200,.200,.250
,,,,,,,,,,,aT. TolbertPH-CF,1,0,0,0,0,0,1,.000,.000,.000
,,,,,,,,,,,team,31,1,5,1,1,3,6,,,
Y. Diaz1B,4,0,0,0,0,0,1,.147,.167,.176,M. Semien2B,3,1,1,1,1,1,2,.152,.222,.242
B. Lowe2B,4,1,1,1,1,0,0,.313,.353,.594,C. SeagerSS,4,0,0,0,0,0,2,.167,.259,.167
J. DeLucaCF,4,1,2,0,0,0,1,.435,.480,.522,W. LangfordLF,3,2,1,2,1,1,1,.258,.333,.548
J. ArandaDH,4,1,2,2,1,0,0,.350,.417,.750,J. PedersonDH,3,0,0,0,0,0,1,.120,.241,.160
D. JansenC,4,0,1,0,0,0,1,.050,.174,.050,aJ. HeimPH-DH,1,0,0,0,0,0,1,.286,.286,.714
K. MisnerRF,4,1,2,0,0,0,0,.364,.348,.636,A. GarcíaRF,2,1,0,0,0,1,0,.185,.313,.519
C. Mead3B,3,0,1,1,0,0,1,.077,.143,.154,J. Burger1B,4,1,1,3,1,0,2,.129,.182,.355
T. WallsSS,1,0,0,0,0,0,0,.111,.273,.111,J. Smith3B,1,0,0,0,0,3,1,.235,.381,.471
J. MangumLF,4,0,1,0,0,0,0,.474,.500,.579,K. HigashiokaC,4,0,0,0,0,0,1,.188,.278,.313
J. CaballeroSS-3B,3,0,0,0,0,0,1,.250,.400,.333,L. TaverasCF,2,0,0,0,0,0,1,.167,.200,.167
aC. MorelPH,1,0,0,0,0,0,0,.286,.412,.286,bK. PillarPH-CF,1,1,1,0,0,0,0,.571,.571,.714
team,36,4,10,4,2,0,5,,,,team,28,6,4,6,3,6,12,,,
B. BichetteSS,5,0,3,1,0,0,0,.316,.366,.395,F. LindorSS,3,1,1,1,0,1,0,.160,.258,.240
V. Guerrero Jr.1B,5,0,2,1,0,0,1,.286,.350,.371,J. SotoRF,4,1,1,0,0,0,1,.241,.371,.414
A. SantanderDH,4,0,1,0,0,1,1,.206,.308,.235,P. Alonso1B,4,0,0,0,0,0,3,.250,.382,.643
A. Gimenez2B,4,0,1,0,0,1,2,.265,.359,.588,B. NimmoLF,4,0,0,0,0,0,0,.226,.273,.452
A. KirkC,4,0,0,0,0,0,2,.222,.214,.259,J. WinkerDH,4,0,3,2,0,0,0,.294,.400,.588
G. SpringerRF,4,0,0,0,0,0,3,.379,.455,.621,M. Vientos3B,4,0,1,0,0,0,3,.097,.152,.161
N. LukesRF,0,0,0,0,0,0,0,.125,.300,.125,B. Baty2B,4,0,1,0,0,0,2,.111,.111,.167
W. Wagner3B,3,0,0,0,0,1,1,.292,.346,.375,J. SiriCF,2,1,0,0,0,2,1,.071,.235,.143
E. Clement3B,0,0,0,0,0,0,0,.118,.200,.176,H. SengerC,2,0,0,0,0,0,1,.200,.200,.400
M. StrawCF,4,0,1,0,0,0,0,.364,.364,.545,aS. MartePH,1,0,0,0,0,0,0,.200,.357,.500
A. RodenLF,3,2,2,0,0,1,1,.333,.400,.429,L. TorrensC,1,0,1,0,0,0,0,.300,.333,.550
team,36,2,10,2,0,4,11,,,,team,33,3,8,3,0,3,11,,,
T. FriedlDH,5,2,4,2,1,0,0,.294,.333,.382,B. Turang2B,4,1,1,0,0,1,3,.306,.333,.472
S. Espinal2B,5,2,2,0,0,0,1,.286,.348,.333,J. ChourioLF-RF,5,1,1,0,0,0,2,.268,.268,.439
E. De La CruzSS,4,1,1,2,0,1,0,.250,.289,.472,C. YelichDH,4,1,1,1,0,1,1,.107,.286,.214
G. LuxLF,5,0,2,2,0,0,1,.241,.313,.310,W. ContrerasC,4,2,1,0,0,1,1,.097,.263,.097
J. HurtubisePR-LF,0,0,0,0,0,0,0,.500,.750,.500,S. FrelickRF-CF,5,2,4,1,0,0,0,.394,.474,.485
J. Candelario3B,4,0,0,1,0,0,1,.188,.250,.219,R. Hoskins1B,3,0,0,0,0,0,0,.136,.321,.136
C. Encarnacion-Strand1B,5,1,1,1,1,0,0,.172,.219,.414,bJ. BauersPH-1B,1,0,0,0,0,1,0,.250,.400,.750
J. FraleyRF,4,0,1,0,0,0,1,.125,.125,.125,O. Dunn3B,4,0,2,3,0,0,2,.143,.133,.214
B. DunnCF,3,2,1,1,1,0,2,.154,.267,.385,G. MitchellCF,2,0,1,0,0,0,1,.300,.391,.350
J. TrevinoC,3,3,2,2,1,1,0,.294,.368,.529,aI. CollinsPH-LF,2,0,0,0,0,0,1,.286,.286,.500
team,38,11,14,11,4,2,6,,,,J. OrtizSS,4,0,1,0,0,0,1,.176,.200,.206
,,,,,,,,,,,team,38,7,12,5,0,4,12,,,
X. EdwardsSS,4,0,1,0,0,1,2,.250,.317,.333,M. Harris IICF,3,0,1,0,0,1,1,.242,.265,.394
K. StowersRF,5,0,1,0,0,0,1,.250,.400,.357,O. Albies2B,4,0,0,0,0,0,0,.194,.237,.306
O. Lopez2B,4,1,0,0,0,1,1,.270,.341,.432,M. OzunaDH,4,0,0,0,0,0,2,.240,.500,.400
M. Mervis1B,5,2,3,3,2,0,2,.250,.273,.550,M. Olson1B,3,0,1,0,0,1,0,.233,.395,.433
E. WagamanDH,3,0,1,0,0,1,0,.217,.280,.348,A. Riley3B,4,0,0,0,0,0,2,.143,.211,.257
G. ConineLF,3,0,0,0,0,1,2,.250,.276,.393,B. De La CruzLF,4,0,1,0,0,0,2,.167,.250,.167
D. HillCF,4,1,1,0,0,0,1,.273,.360,.364,D. BaldwinC,4,0,2,0,0,0,0,.154,.241,.192
G. Pauley3B,3,0,1,0,0,1,1,.217,.280,.391,N. AllenSS,3,0,0,0,0,0,3,.278,.316,.333
L. HicksC,3,0,2,1,0,0,0,.235,.278,.294,J. KelenicRF,2,0,1,0,0,0,1,.154,.154,.269
team,34,4,10,4,2,5,10,,,,aS. FairchildPH-RF,1,0,1,0,0,0,0,.200,.200,.600
,,,,,,,,,,,team,32,0,7,0,0,2,11,,,
L. ButlerRF,4,1,3,0,0,1,0,.273,.385,.364,B. DoyleCF,5,1,1,0,0,0,1,.222,.263,.250
B. RookerDH,5,1,1,1,1,0,1,.225,.244,.525,E. TovarSS,5,0,1,0,0,0,2,.206,.229,.324
J. BledayCF,2,2,0,0,0,3,2,.188,.333,.219,R. McMahon3B,3,1,2,1,1,1,0,.267,.303,.400
S. LangeliersC,2,2,1,2,1,3,0,.250,.382,.571,H. GoodmanC,4,0,0,0,0,0,0,.233,.303,.533
T. Soderstrom1B,5,1,2,1,0,0,1,.333,.368,.639,K. BryantDH,4,0,1,0,0,0,1,.111,.200,.111
J. WilsonSS,4,0,1,2,0,0,0,.364,.364,.606,M. Toglia1B,3,0,0,0,0,1,0,.133,.212,.167
S. BrownLF,4,0,1,0,0,0,1,.167,.412,.167,K. Farmer2B,4,1,2,0,0,0,0,.364,.375,.500
L. Urias2B,4,0,1,0,0,0,0,.273,.333,.545,S. BouchardRF,3,1,1,2,1,1,1,.250,.333,.625
M. Schuemann3B,4,0,1,0,0,0,1,.111,.111,.111,J. BeckLF,3,0,0,0,0,0,0,.150,.261,.150
team,34,7,11,6,2,7,6,,,,aN. MartiniPH,1,0,1,0,0,0,0,.353,.421,.353
,,,,,,,,,,,team,35,4,9,3,2,3,5,,,
V. RoblesRF,4,0,2,0,0,0,0,.256,.268,.333,L. Wade Jr.1B,4,0,0,0,0,0,2,.148,.172,.407
J. RodriguezCF,4,0,0,0,0,0,2,.219,.375,.469,W. AdamesSS,3,0,1,0,0,1,0,.212,.270,.273
C. RaleighDH,4,0,1,0,0,0,2,.156,.289,.250,J. LeeCF,4,2,3,0,0,0,0,.321,.387,.500
R. ArozarenaLF,3,0,0,0,0,1,0,.129,.289,.387,M. Chapman3B,4,2,2,2,0,0,0,.310,.429,.586
M. GarverC,2,0,0,0,0,2,0,.071,.235,.071,H. RamosLF,4,0,1,0,0,0,0,.314,.333,.657
D. Solano1B,3,0,0,0,0,0,0,.000,.000,.000,M. YastrzemskiRF,1,0,1,1,0,3,0,.333,.481,.333
aM. MastrobuoniPH,1,0,0,0,0,0,0,.286,.286,.286,W. FloresDH,4,0,2,1,0,0,1,.250,.294,.625
D. Moore3B,4,1,2,1,1,0,0,.400,.500,.800,S. HuffC,2,0,0,0,0,0,1,.000,.000,.000
R. Bliss2B,2,0,1,0,0,1,0,.167,.286,.167,aP. BaileyPH-C,2,0,0,0,0,0,0,.200,.304,.300
bL. RaleyPH,1,0,0,0,0,0,1,.211,.318,.368,T. Fitzgerald2B,3,0,0,0,0,0,1,.167,.231,.208
J.P. CrawfordSS,2,0,1,0,0,2,0,.167,.375,.167,team,31,4,10,4,0,4,5,,,
team,30,1,7,1,1,6,5,,,,,,,,,,,,,,
S. KwanLF,3,1,2,0,0,0,0,.367,.424,.500,T. WardLF,5,0,1,1,0,0,1,.212,.250,.242
aJ. RodriguezPH-LF,2,0,0,0,0,0,2,.000,.000,.000,L. Rengifo3B,4,2,2,1,1,1,0,.241,.313,.414
J. Ramirez3B,2,0,0,0,0,1,0,.348,.429,.957,N. Lopez3B,0,0,0,0,0,0,0,.000,.000,.000
J. NoelRF,1,0,0,0,0,0,0,.083,.143,.083,M. TroutDH,4,2,1,2,1,1,2,.172,.278,.517
C. Santana1B,3,2,2,2,1,1,0,.290,.343,.452,J. SolerRF,4,2,2,2,1,0,0,.241,.324,.379
K. ManzardoDH,4,0,1,0,0,0,0,.259,.333,.593,L. O'HoppeC,5,1,3,2,1,0,1,.320,.346,.800
N. JonesRF-CF,4,0,0,1,0,0,3,.143,.217,.238,N. Schanuel1B,3,1,1,0,0,1,0,.290,.353,.387
G. Arias2B,3,0,0,0,0,1,0,.292,.379,.458,K. Paris2B,3,0,0,0,0,1,2,.429,.556,.786
D. SchneemannCF-3B,4,0,0,0,0,0,1,.083,.267,.333,J. AdellCF,3,1,0,0,0,1,1,.250,.318,.300
B. NaylorC,3,1,2,1,1,1,0,.174,.269,.304,Tim AndersonSS,4,1,2,2,0,0,2,.188,.188,.250
B. RocchioSS,4,0,0,0,0,0,1,.208,.269,.250,team,35,10,12,10,4,5,9,,,
team,33,4,7,4,2,4,7,,,,,,,,,,,,,,
C. CarrollRF,5,1,3,0,0,0,1,.282,.391,.641,C. AbramsSS,2,1,0,1,0,1,0,.257,.289,.571
G. PerdomoSS,3,0,0,1,0,1,0,.314,.341,.457,L. Garcia Jr.2B,4,1,1,0,0,1,1,.160,.192,.320
P. SmithDH,3,0,2,1,0,0,1,.350,.458,.500,K. RuizC,3,0,1,1,0,0,1,.321,.387,.571
aR. GrichukPH-DH,2,0,0,0,0,0,1,.278,.350,.500,N. Lowe1B,4,0,1,1,0,0,0,.286,.324,.629
J. Naylor1B,3,1,1,0,0,1,1,.278,.381,.361,J. WoodLF,3,0,0,0,0,1,1,.212,.278,.364
L. Gurriel Jr.LF,4,0,0,0,0,0,2,.179,.200,.385,J. BellDH,2,1,0,0,0,1,1,.133,.278,.300
E. Suarez3B,4,0,0,0,0,0,1,.176,.317,.647,A. CallRF,3,0,2,1,0,1,1,.545,.643,.636
A. ThomasCF,4,0,1,1,0,0,2,.381,.391,.571,P. DeJong3B,4,1,2,1,0,0,1,.240,.296,.400
J. HerreraC,3,2,2,1,1,0,1,.300,.364,.600,D. CrewsCF,4,1,2,0,0,0,1,.103,.133,.103
bJ. McCarthyPH,1,0,0,0,0,0,0,.000,.091,.000,team,29,5,9,5,0,5,7,,,
G. MorenoC,0,0,0,0,0,0,0,.292,.370,.292,,,,,,,,,,,
G. Hampson2B,1,0,0,0,0,1,0,.143,.455,.143,,,,,,,,,,,
cT. TawaPH,1,0,0,0,0,0,1,.250,.400,.250,,,,,,,,,,,
team,34,4,9,4,1,3,11,,,,,,,,,,,,,,
S. OhtaniDH,4,1,0,0,0,1,3,.268,.400,.512,K. SchwarberDH,3,1,0,0,0,2,2,.265,.390,.647
M. BettsSS,5,1,2,1,0,0,2,.313,.371,.625,T. TurnerSS,3,1,0,0,0,2,1,.261,.393,.304
T. Edman2B,5,2,1,0,0,0,0,.250,.261,.591,B. Harper1B,4,2,2,1,0,1,1,.278,.350,.417
T. HernándezRF,3,2,3,5,2,0,0,.268,.311,.634,M. KeplerLF,3,2,0,0,0,2,0,.179,.343,.357
W. SmithC,4,0,2,1,0,0,2,.423,.583,.615,N. CastellanosRF,4,1,1,4,1,0,0,.258,.343,.484
M. ConfortoLF,3,0,0,0,0,0,1,.276,.400,.621,B. Stott2B,4,0,1,1,0,0,2,.286,.355,.464
M. Muncy3B,4,0,0,0,0,0,1,.176,.243,.265,E. Sosa3B,4,0,2,1,0,0,1,.550,.571,.750
E. Hernández1B,3,0,0,0,0,1,0,.103,.129,.414,B. MarshCF,3,0,0,0,0,1,0,.174,.321,.304
A. PagesCF,4,1,1,0,0,0,1,.118,.268,.147,R. MarchanC,1,1,0,0,0,3,0,.200,.556,.200
team,35,7,9,7,2,2,10,,,,team,29,8,6,7,1,11,7,,,
P. Goldschmidt1B,5,0,1,0,0,0,1,.324,.395,.471,K. Hayes3B,4,1,1,0,0,1,2,.257,.316,.429
C. BellingerRF,5,1,1,0,0,0,1,.231,.281,.346,B. ReynoldsDH,5,0,1,2,0,0,2,.182,.234,.295
A. JudgeDH,4,0,0,0,0,1,2,.324,.419,.892,O. CruzCF,4,0,1,0,0,1,0,.242,.395,.455
J. Chisholm Jr.2B,5,0,1,1,0,0,3,.237,.310,.605,J. BartC,4,0,0,0,0,1,1,.214,.333,.214
A. VolpeSS,4,1,1,0,0,1,0,.297,.366,.703,A. McCutchenRF,3,0,0,0,0,1,1,.316,.409,.526
A. WellsC,5,0,1,0,0,0,2,.207,.314,.517,J. SuwinskiLF,1,1,0,0,0,0,1,.143,.250,.190
